currency,valid_from,eur_exchange_rate,rate_source,notes
PLN,2025-03-11,0.23807823250720184,ecb_daily,ECB reference rate: 1 EUR = 4.2003 PLN
PLN,2025-03-12,0.23835061375283043,ecb_daily,ECB reference rate: 1 EUR = 4.1955 PLN
PLN,2025-03-13,0.23829381627546764,ecb_daily,ECB reference rate: 1 EUR = 4.1965 PLN
PLN,2025-03-14,0.23967595810464254,ecb_daily,ECB reference rate: 1 EUR = 4.1723 PLN
PLN,2025-03-17,0.23887442371545278,ecb_daily,ECB reference rate: 1 EUR = 4.1863 PLN
PLN,2025-03-18,0.23952095808383234,ecb_daily,ECB reference rate: 1 EUR = 4.175 PLN
PLN,2025-03-19,0.23874895547331978,ecb_daily,ECB reference rate: 1 EUR = 4.1885 PLN
PLN,2025-03-20,0.23807823250720184,ecb_daily,ECB reference rate: 1 EUR = 4.2003 PLN
PLN,2025-03-21,0.23796492397020677,ecb_daily,ECB reference rate: 1 EUR = 4.2023 PLN
PLN,2025-03-24,0.23946360153256704,ecb_daily,ECB reference rate: 1 EUR = 4.176 PLN
PLN,2025-03-25,0.24018253872943437,ecb_daily,ECB reference rate: 1 EUR = 4.1635 PLN
PLN,2025-03-26,0.2394922763740869,ecb_daily,ECB reference rate: 1 EUR = 4.1755 PLN
PLN,2025-03-27,0.2382767823103317,ecb_daily,ECB reference rate: 1 EUR = 4.1968 PLN
PLN,2025-03-28,0.23937761819269898,ecb_daily,ECB reference rate: 1 EUR = 4.1775 PLN
PLN,2025-03-31,0.2390057361376673,ecb_daily,ECB reference rate: 1 EUR = 4.184 PLN
PLN,2025-04-01,0.23887442371545278,ecb_daily,ECB reference rate: 1 EUR = 4.1863 PLN
PLN,2025-04-02,0.23937761819269898,ecb_daily,ECB reference rate: 1 EUR = 4.1775 PLN
PLN,2025-04-03,0.23832221163012393,ecb_daily,ECB reference rate: 1 EUR = 4.196 PLN
PLN,2025-04-04,0.2346041055718475,ecb_daily,ECB reference rate: 1 EUR = 4.2625 PLN
PLN,2025-04-07,0.2328830926874709,ecb_daily,ECB reference rate: 1 EUR = 4.294 PLN
PLN,2025-04-08,0.23424689622862496,ecb_daily,ECB reference rate: 1 EUR = 4.269 PLN
PLN,2025-04-09,0.23281260913091054,ecb_daily,ECB reference rate: 1 EUR = 4.2953 PLN
PLN,2025-04-10,0.2350562959828879,ecb_daily,ECB reference rate: 1 EUR = 4.2543 PLN
PLN,2025-04-11,0.23281260913091054,ecb_daily,ECB reference rate: 1 EUR = 4.2953 PLN
PLN,2025-04-14,0.23331777881474572,ecb_daily,ECB reference rate: 1 EUR = 4.286 PLN
PLN,2025-04-15,0.23340491083932408,ecb_daily,ECB reference rate: 1 EUR = 4.2844 PLN
PLN,2025-04-16,0.23292106305173174,ecb_daily,ECB reference rate: 1 EUR = 4.2933 PLN
PLN,2025-04-17,0.2339564373113726,ecb_daily,ECB reference rate: 1 EUR = 4.2743 PLN
PLN,2025-04-22,0.2336448598130841,ecb_daily,ECB reference rate: 1 EUR = 4.28 PLN
PLN,2025-04-23,0.2330187580100198,ecb_daily,ECB reference rate: 1 EUR = 4.2915 PLN
PLN,2025-04-24,0.2339290727051558,ecb_daily,ECB reference rate: 1 EUR = 4.2748 PLN
PLN,2025-04-25,0.23428531265374974,ecb_daily,ECB reference rate: 1 EUR = 4.2683 PLN
PLN,2025-04-28,0.2338907730090048,ecb_daily,ECB reference rate: 1 EUR = 4.2755 PLN
PLN,2025-04-29,0.2341481689613187,ecb_daily,ECB reference rate: 1 EUR = 4.2708 PLN
PLN,2025-04-30,0.2339017144995673,ecb_daily,ECB reference rate: 1 EUR = 4.2753 PLN
PLN,2025-05-02,0.23391812865497075,ecb_daily,ECB reference rate: 1 EUR = 4.275 PLN
PLN,2025-05-05,0.23401118573467813,ecb_daily,ECB reference rate: 1 EUR = 4.2733 PLN
PLN,2025-05-06,0.2339290727051558,ecb_daily,ECB reference rate: 1 EUR = 4.2748 PLN
PLN,2025-05-07,0.2339017144995673,ecb_daily,ECB reference rate: 1 EUR = 4.2753 PLN
PLN,2025-05-08,0.234192037470726,ecb_daily,ECB reference rate: 1 EUR = 4.27 PLN
PLN,2025-05-09,0.2358880003774208,ecb_daily,ECB reference rate: 1 EUR = 4.2393 PLN
PLN,2025-05-12,0.23583237035115437,ecb_daily,ECB reference rate: 1 EUR = 4.2403 PLN
PLN,2025-05-13,0.2351945058563432,ecb_daily,ECB reference rate: 1 EUR = 4.2518 PLN
PLN,2025-05-14,0.23571007660577492,ecb_daily,ECB reference rate: 1 EUR = 4.2425 PLN
PLN,2025-05-15,0.2357211889776772,ecb_daily,ECB reference rate: 1 EUR = 4.2423 PLN
PLN,2025-05-16,0.2347417840375587,ecb_daily,ECB reference rate: 1 EUR = 4.26 PLN
PLN,2025-05-19,0.23425787106446777,ecb_daily,ECB reference rate: 1 EUR = 4.2688 PLN
PLN,2025-05-20,0.23536057239691205,ecb_daily,ECB reference rate: 1 EUR = 4.2488 PLN
PLN,2025-05-21,0.23573785950023574,ecb_daily,ECB reference rate: 1 EUR = 4.242 PLN
PLN,2025-05-22,0.2355157795572303,ecb_daily,ECB reference rate: 1 EUR = 4.246 PLN
PLN,2025-05-23,0.23472525409008754,ecb_daily,ECB reference rate: 1 EUR = 4.2603 PLN
PLN,2025-05-26,0.23559901048415594,ecb_daily,ECB reference rate: 1 EUR = 4.2445 PLN
PLN,2025-05-27,0.23543260741612715,ecb_daily,ECB reference rate: 1 EUR = 4.2475 PLN
PLN,2025-05-28,0.2357656489449487,ecb_daily,ECB reference rate: 1 EUR = 4.2415 PLN
PLN,2025-05-29,0.23607176581680833,ecb_daily,ECB reference rate: 1 EUR = 4.236 PLN
PLN,2025-05-30,0.23530519083250978,ecb_daily,ECB reference rate: 1 EUR = 4.2498 PLN
PLN,2025-06-02,0.23486307482737567,ecb_daily,ECB reference rate: 1 EUR = 4.2578 PLN
PLN,2025-06-03,0.23365577830739756,ecb_daily,ECB reference rate: 1 EUR = 4.2798 PLN
PLN,2025-06-04,0.23348120476301656,ecb_daily,ECB reference rate: 1 EUR = 4.283 PLN
PLN,2025-06-05,0.2334267040149393,ecb_daily,ECB reference rate: 1 EUR = 4.284 PLN
PLN,2025-06-06,0.23326335432703524,ecb_daily,ECB reference rate: 1 EUR = 4.287 PLN
PLN,2025-06-09,0.234192037470726,ecb_daily,ECB reference rate: 1 EUR = 4.27 PLN
PLN,2025-06-10,0.23511156043542658,ecb_daily,ECB reference rate: 1 EUR = 4.2533 PLN
PLN,2025-06-11,0.2347142354183781,ecb_daily,ECB reference rate: 1 EUR = 4.2605 PLN
PLN,2025-06-12,0.23424689622862496,ecb_daily,ECB reference rate: 1 EUR = 4.269 PLN
PLN,2025-06-13,0.23394549070066675,ecb_daily,ECB reference rate: 1 EUR = 4.2745 PLN
PLN,2025-06-16,0.23450507703491777,ecb_daily,ECB reference rate: 1 EUR = 4.2643 PLN
PLN,2025-06-17,0.2337650194024966,ecb_daily,ECB reference rate: 1 EUR = 4.2778 PLN
PLN,2025-06-18,0.23401118573467813,ecb_daily,ECB reference rate: 1 EUR = 4.2733 PLN
PLN,2025-06-19,0.23379234563860377,ecb_daily,ECB reference rate: 1 EUR = 4.2773 PLN
PLN,2025-06-20,0.23443360840210054,ecb_daily,ECB reference rate: 1 EUR = 4.2656 PLN
PLN,2025-06-23,0.2338907730090048,ecb_daily,ECB reference rate: 1 EUR = 4.2755 PLN
PLN,2025-06-24,0.23508392496121114,ecb_daily,ECB reference rate: 1 EUR = 4.2538 PLN
PLN,2025-06-25,0.2354159800367249,ecb_daily,ECB reference rate: 1 EUR = 4.2478 PLN
PLN,2025-06-26,0.23547141377036826,ecb_daily,ECB reference rate: 1 EUR = 4.2468 PLN
PLN,2025-06-27,0.23597149464344708,ecb_daily,ECB reference rate: 1 EUR = 4.2378 PLN
PLN,2025-06-30,0.2357211889776772,ecb_daily,ECB reference rate: 1 EUR = 4.2423 PLN
PLN,2025-07-01,0.2356101123860236,ecb_daily,ECB reference rate: 1 EUR = 4.2443 PLN
PLN,2025-07-02,0.23533287835643518,ecb_daily,ECB reference rate: 1 EUR = 4.2493 PLN
PLN,2025-07-03,0.23537719195010004,ecb_daily,ECB reference rate: 1 EUR = 4.2485 PLN
PLN,2025-07-04,0.2355268736162796,ecb_daily,ECB reference rate: 1 EUR = 4.2458 PLN
PLN,2025-07-07,0.23533287835643518,ecb_daily,ECB reference rate: 1 EUR = 4.2493 PLN
PLN,2025-07-08,0.23563787171874262,ecb_daily,ECB reference rate: 1 EUR = 4.2438 PLN
PLN,2025-07-09,0.23587687227267368,ecb_daily,ECB reference rate: 1 EUR = 4.2395 PLN
PLN,2025-07-10,0.23543260741612715,ecb_daily,ECB reference rate: 1 EUR = 4.2475 PLN
PLN,2025-07-11,0.23487962419260128,ecb_daily,ECB reference rate: 1 EUR = 4.2575 PLN
PLN,2025-07-14,0.23482446870963955,ecb_daily,ECB reference rate: 1 EUR = 4.2585 PLN
PLN,2025-07-15,0.23501762632197415,ecb_daily,ECB reference rate: 1 EUR = 4.255 PLN
PLN,2025-07-16,0.23478036297044116,ecb_daily,ECB reference rate: 1 EUR = 4.2593 PLN
PLN,2025-07-17,0.23505077096652874,ecb_daily,ECB reference rate: 1 EUR = 4.2544 PLN
PLN,2025-07-18,0.23533287835643518,ecb_daily,ECB reference rate: 1 EUR = 4.2493 PLN
PLN,2025-07-21,0.23571007660577492,ecb_daily,ECB reference rate: 1 EUR = 4.2425 PLN
PLN,2025-07-22,0.2349348055914484,ecb_daily,ECB reference rate: 1 EUR = 4.2565 PLN
PLN,2025-07-23,0.2350452462098954,ecb_daily,ECB reference rate: 1 EUR = 4.2545 PLN
PLN,2025-07-24,0.23500105750475878,ecb_daily,ECB reference rate: 1 EUR = 4.2553 PLN
PLN,2025-07-25,0.2350562959828879,ecb_daily,ECB reference rate: 1 EUR = 4.2543 PLN
PLN,2025-07-28,0.23476933912431036,ecb_daily,ECB reference rate: 1 EUR = 4.2595 PLN
PLN,2025-07-29,0.2336175680411167,ecb_daily,ECB reference rate: 1 EUR = 4.2805 PLN
PLN,2025-07-30,0.23432923257176333,ecb_daily,ECB reference rate: 1 EUR = 4.2675 PLN
PLN,2025-07-31,0.23403856955626287,ecb_daily,ECB reference rate: 1 EUR = 4.2728 PLN
PLN,2025-08-01,0.2338907730090048,ecb_daily,ECB reference rate: 1 EUR = 4.2755 PLN
PLN,2025-08-04,0.23387436269236164,ecb_daily,ECB reference rate: 1 EUR = 4.2758 PLN
PLN,2025-08-05,0.23383608090728397,ecb_daily,ECB reference rate: 1 EUR = 4.2765 PLN
PLN,2025-08-06,0.2337540906965872,ecb_daily,ECB reference rate: 1 EUR = 4.278 PLN
PLN,2025-08-07,0.23478036297044116,ecb_daily,ECB reference rate: 1 EUR = 4.2593 PLN
PLN,2025-08-08,0.23523876734885907,ecb_daily,ECB reference rate: 1 EUR = 4.251 PLN
PLN,2025-08-11,0.23510050546608677,ecb_daily,ECB reference rate: 1 EUR = 4.2535 PLN
PLN,2025-08-12,0.23472525409008754,ecb_daily,ECB reference rate: 1 EUR = 4.2603 PLN
PLN,2025-08-13,0.2347417840375587,ecb_daily,ECB reference rate: 1 EUR = 4.26 PLN
PLN,2025-08-14,0.2347142354183781,ecb_daily,ECB reference rate: 1 EUR = 4.2605 PLN
PLN,2025-08-15,0.23480792711561943,ecb_daily,ECB reference rate: 1 EUR = 4.2588 PLN
PLN,2025-08-18,0.23529411764705882,ecb_daily,ECB reference rate: 1 EUR = 4.25 PLN
PLN,2025-08-19,0.2355823595929137,ecb_daily,ECB reference rate: 1 EUR = 4.2448 PLN
PLN,2025-08-20,0.2353882729562413,ecb_daily,ECB reference rate: 1 EUR = 4.2483 PLN
PLN,2025-08-21,0.2351945058563432,ecb_daily,ECB reference rate: 1 EUR = 4.2518 PLN
PLN,2025-08-22,0.23458759500797596,ecb_daily,ECB reference rate: 1 EUR = 4.2628 PLN
PLN,2025-08-25,0.23465365121081286,ecb_daily,ECB reference rate: 1 EUR = 4.2616 PLN
PLN,2025-08-26,0.23469770935035675,ecb_daily,ECB reference rate: 1 EUR = 4.2608 PLN
PLN,2025-08-27,0.23420300716661202,ecb_daily,ECB reference rate: 1 EUR = 4.2698 PLN
PLN,2025-08-28,0.2346426392604064,ecb_daily,ECB reference rate: 1 EUR = 4.2618 PLN
PLN,2025-08-29,0.23438415563107937,ecb_daily,ECB reference rate: 1 EUR = 4.2665 PLN
PLN,2025-09-01,0.23500105750475878,ecb_daily,ECB reference rate: 1 EUR = 4.2553 PLN
PLN,2025-09-02,0.2344500972967904,ecb_daily,ECB reference rate: 1 EUR = 4.2653 PLN
PLN,2025-09-03,0.23516685088069986,ecb_daily,ECB reference rate: 1 EUR = 4.2523 PLN
PLN,2025-09-04,0.23523876734885907,ecb_daily,ECB reference rate: 1 EUR = 4.251 PLN
PLN,2025-09-05,0.2352664392424421,ecb_daily,ECB reference rate: 1 EUR = 4.2505 PLN
PLN,2025-09-08,0.23532180256500762,ecb_daily,ECB reference rate: 1 EUR = 4.2495 PLN
PLN,2025-09-09,0.23497344800037598,ecb_daily,ECB reference rate: 1 EUR = 4.2558 PLN
PLN,2025-09-10,0.23449407902450464,ecb_daily,ECB reference rate: 1 EUR = 4.2645 PLN
PLN,2025-09-11,0.2344500972967904,ecb_daily,ECB reference rate: 1 EUR = 4.2653 PLN
PLN,2025-09-12,0.23487962419260128,ecb_daily,ECB reference rate: 1 EUR = 4.2575 PLN
PLN,2025-09-15,0.2352664392424421,ecb_daily,ECB reference rate: 1 EUR = 4.2505 PLN
PLN,2025-09-16,0.23522216733704987,ecb_daily,ECB reference rate: 1 EUR = 4.2513 PLN
PLN,2025-09-17,0.23515579071134624,ecb_daily,ECB reference rate: 1 EUR = 4.2525 PLN
PLN,2025-09-18,0.2349624060150376,ecb_daily,ECB reference rate: 1 EUR = 4.256 PLN
PLN,2025-09-19,0.23457658925639222,ecb_daily,ECB reference rate: 1 EUR = 4.263 PLN
PLN,2025-09-22,0.234796900680911,ecb_daily,ECB reference rate: 1 EUR = 4.259 PLN
PLN,2025-09-23,0.23500105750475878,ecb_daily,ECB reference rate: 1 EUR = 4.2553 PLN
PLN,2025-09-24,0.2343402151243175,ecb_daily,ECB reference rate: 1 EUR = 4.2673 PLN
PLN,2025-09-25,0.23453257657488627,ecb_daily,ECB reference rate: 1 EUR = 4.2638 PLN
PLN,2025-09-26,0.23416461772626154,ecb_daily,ECB reference rate: 1 EUR = 4.2705 PLN
PLN,2025-09-29,0.23421946363742827,ecb_daily,ECB reference rate: 1 EUR = 4.2695 PLN
PLN,2025-09-30,0.23420300716661202,ecb_daily,ECB reference rate: 1 EUR = 4.2698 PLN
PLN,2025-10-01,0.23483549773383744,ecb_daily,ECB reference rate: 1 EUR = 4.2583 PLN
PLN,2025-10-02,0.2349348055914484,ecb_daily,ECB reference rate: 1 EUR = 4.2565 PLN
PLN,2025-10-03,0.23499001292445074,ecb_daily,ECB reference rate: 1 EUR = 4.2555 PLN
PLN,2025-10-06,0.23513920240782546,ecb_daily,ECB reference rate: 1 EUR = 4.2528 PLN
PLN,2025-10-07,0.23510050546608677,ecb_daily,ECB reference rate: 1 EUR = 4.2535 PLN
PLN,2025-10-08,0.2352498353251153,ecb_daily,ECB reference rate: 1 EUR = 4.2508 PLN
PLN,2025-10-09,0.23502867349816675,ecb_daily,ECB reference rate: 1 EUR = 4.2548 PLN
PLN,2025-10-10,0.23487410747839157,ecb_daily,ECB reference rate: 1 EUR = 4.2576 PLN
PLN,2025-10-13,0.23465915757362432,ecb_daily,ECB reference rate: 1 EUR = 4.2615 PLN
PLN,2025-10-14,0.2346041055718475,ecb_daily,ECB reference rate: 1 EUR = 4.2625 PLN
PLN,2025-10-15,0.2349624060150376,ecb_daily,ECB reference rate: 1 EUR = 4.256 PLN
PLN,2025-10-16,0.23522216733704987,ecb_daily,ECB reference rate: 1 EUR = 4.2513 PLN
PLN,2025-10-17,0.23557126030624262,ecb_daily,ECB reference rate: 1 EUR = 4.245 PLN
PLN,2025-10-20,0.23547141377036826,ecb_daily,ECB reference rate: 1 EUR = 4.2468 PLN
PLN,2025-10-21,0.2358880003774208,ecb_daily,ECB reference rate: 1 EUR = 4.2393 PLN
PLN,2025-10-22,0.23633957269805256,ecb_daily,ECB reference rate: 1 EUR = 4.2312 PLN
PLN,2025-10-23,0.2362558177995133,ecb_daily,ECB reference rate: 1 EUR = 4.2327 PLN
PLN,2025-10-24,0.23580456517638182,ecb_daily,ECB reference rate: 1 EUR = 4.2408 PLN
PLN,2025-10-27,0.23612750885478156,ecb_daily,ECB reference rate: 1 EUR = 4.235 PLN
PLN,2025-10-28,0.2359882005899705,ecb_daily,ECB reference rate: 1 EUR = 4.2375 PLN
PLN,2025-10-29,0.23574897449196097,ecb_daily,ECB reference rate: 1 EUR = 4.2418 PLN
PLN,2025-10-30,0.23557126030624262,ecb_daily,ECB reference rate: 1 EUR = 4.245 PLN
PLN,2025-10-31,0.2349624060150376,ecb_daily,ECB reference rate: 1 EUR = 4.256 PLN
PLN,2025-11-03,0.23507287259050308,ecb_daily,ECB reference rate: 1 EUR = 4.254 PLN
PLN,2025-11-04,0.23490721165139772,ecb_daily,ECB reference rate: 1 EUR = 4.257 PLN
PLN,2025-11-05,0.23483549773383744,ecb_daily,ECB reference rate: 1 EUR = 4.2583 PLN
PLN,2025-11-06,0.23513920240782546,ecb_daily,ECB reference rate: 1 EUR = 4.2528 PLN
PLN,2025-11-07,0.23540489642184556,ecb_daily,ECB reference rate: 1 EUR = 4.248 PLN
PLN,2025-11-10,0.23618327822390175,ecb_daily,ECB reference rate: 1 EUR = 4.234 PLN
PLN,2025-11-11,0.23640661938534277,ecb_daily,ECB reference rate: 1 EUR = 4.23 PLN
PLN,2025-11-12,0.23651844843897826,ecb_daily,ECB reference rate: 1 EUR = 4.228 PLN
PLN,2025-11-13,0.23651844843897826,ecb_daily,ECB reference rate: 1 EUR = 4.228 PLN
PLN,2025-11-14,0.23625023625023625,ecb_daily,ECB reference rate: 1 EUR = 4.2328 PLN
PLN,2025-11-17,0.23680969972530072,ecb_daily,ECB reference rate: 1 EUR = 4.2228 PLN
PLN,2025-11-18,0.235626767200754,ecb_daily,ECB reference rate: 1 EUR = 4.244 PLN
PLN,2025-11-19,0.23650166733675473,ecb_daily,ECB reference rate: 1 EUR = 4.2283 PLN
PLN,2025-11-20,0.23629489603024573,ecb_daily,ECB reference rate: 1 EUR = 4.232 PLN
PLN,2025-11-21,0.2355823595929137,ecb_daily,ECB reference rate: 1 EUR = 4.2448 PLN
PLN,2025-11-24,0.23638985414746,ecb_daily,ECB reference rate: 1 EUR = 4.2303 PLN
PLN,2025-11-25,0.23680969972530072,ecb_daily,ECB reference rate: 1 EUR = 4.2228 PLN
PLN,2025-11-26,0.2363339871906979,ecb_daily,ECB reference rate: 1 EUR = 4.2313 PLN
PLN,2025-11-27,0.2361553902467824,ecb_daily,ECB reference rate: 1 EUR = 4.2345 PLN
PLN,2025-11-28,0.23590469450342064,ecb_daily,ECB reference rate: 1 EUR = 4.239 PLN
PLN,2025-12-01,0.23650166733675473,ecb_daily,ECB reference rate: 1 EUR = 4.2283 PLN
PLN,2025-12-02,0.23596035865974513,ecb_daily,ECB reference rate: 1 EUR = 4.238 PLN
PLN,2025-12-03,0.23630606361359233,ecb_daily,ECB reference rate: 1 EUR = 4.2318 PLN
PLN,2025-12-04,0.2363339871906979,ecb_daily,ECB reference rate: 1 EUR = 4.2313 PLN
PLN,2025-12-05,0.23627814663421778,ecb_daily,ECB reference rate: 1 EUR = 4.2323 PLN
PLN,2025-12-08,0.23637867864318637,ecb_daily,ECB reference rate: 1 EUR = 4.2305 PLN
PLN,2025-12-09,0.23638985414746,ecb_daily,ECB reference rate: 1 EUR = 4.2303 PLN
PLN,2025-12-10,0.23669759515243324,ecb_daily,ECB reference rate: 1 EUR = 4.2248 PLN
PLN,2025-12-11,0.23657440264963328,ecb_daily,ECB reference rate: 1 EUR = 4.227 PLN
PLN,2025-12-12,0.23682652457075193,ecb_daily,ECB reference rate: 1 EUR = 4.2225 PLN
PLN,2025-12-15,0.23688262465948123,ecb_daily,ECB reference rate: 1 EUR = 4.2215 PLN
PLN,2025-12-16,0.2369219105382866,ecb_daily,ECB reference rate: 1 EUR = 4.2208 PLN
PLN,2025-12-17,0.23752969121140144,ecb_daily,ECB reference rate: 1 EUR = 4.21 PLN
PLN,2025-12-18,0.23779516324637956,ecb_daily,ECB reference rate: 1 EUR = 4.2053 PLN
PLN,2025-12-19,0.23750148438427743,ecb_daily,ECB reference rate: 1 EUR = 4.2105 PLN
PLN,2025-12-22,0.23731548720869525,ecb_daily,ECB reference rate: 1 EUR = 4.2138 PLN
PLN,2025-12-23,0.23629489603024573,ecb_daily,ECB reference rate: 1 EUR = 4.232 PLN
PLN,2025-12-24,0.23733238400379733,ecb_daily,ECB reference rate: 1 EUR = 4.2135 PLN
PLN,2025-12-29,0.23643456673365648,ecb_daily,ECB reference rate: 1 EUR = 4.2295 PLN
PLN,2025-12-30,0.23661358635212834,ecb_daily,ECB reference rate: 1 EUR = 4.2263 PLN
PLN,2025-12-31,0.2369106846718787,ecb_daily,ECB reference rate: 1 EUR = 4.221 PLN
PLN,2026-01-02,0.2373999952520001,ecb_daily,ECB reference rate: 1 EUR = 4.2123 PLN
PLN,2026-01-05,0.23709042628858645,ecb_daily,ECB reference rate: 1 EUR = 4.2178 PLN
PLN,2026-01-06,0.23750148438427743,ecb_daily,ECB reference rate: 1 EUR = 4.2105 PLN
PLN,2026-01-07,0.23725918193034068,ecb_daily,ECB reference rate: 1 EUR = 4.2148 PLN
PLN,2026-01-08,0.23756919202717794,ecb_daily,ECB reference rate: 1 EUR = 4.2093 PLN
PLN,2026-01-09,0.23731548720869525,ecb_daily,ECB reference rate: 1 EUR = 4.2138 PLN
PLN,2026-01-12,0.23756919202717794,ecb_daily,ECB reference rate: 1 EUR = 4.2093 PLN
PLN,2026-01-13,0.2374281779761622,ecb_daily,ECB reference rate: 1 EUR = 4.2118 PLN
PLN,2026-01-14,0.2370791844476055,ecb_daily,ECB reference rate: 1 EUR = 4.218 PLN
PLN,2026-01-15,0.23756919202717794,ecb_daily,ECB reference rate: 1 EUR = 4.2093 PLN
PLN,2026-01-16,0.23669759515243324,ecb_daily,ECB reference rate: 1 EUR = 4.2248 PLN
PLN,2026-01-19,0.23666958559155563,ecb_daily,ECB reference rate: 1 EUR = 4.2253 PLN
PLN,2026-01-20,0.23655761360679395,ecb_daily,ECB reference rate: 1 EUR = 4.2273 PLN
PLN,2026-01-21,0.23654642223536368,ecb_daily,ECB reference rate: 1 EUR = 4.2275 PLN
PLN,2026-01-22,0.2377386301500131,ecb_daily,ECB reference rate: 1 EUR = 4.2063 PLN
PLN,2026-01-23,0.23789699060306888,ecb_daily,ECB reference rate: 1 EUR = 4.2035 PLN
PLN,2026-01-26,0.23761435190685518,ecb_daily,ECB reference rate: 1 EUR = 4.2085 PLN
PLN,2026-01-27,0.23796492397020677,ecb_daily,ECB reference rate: 1 EUR = 4.2023 PLN
PLN,2026-01-28,0.23793661368611402,ecb_daily,ECB reference rate: 1 EUR = 4.2028 PLN
PLN,2026-01-29,0.23790831013727312,ecb_daily,ECB reference rate: 1 EUR = 4.2033 PLN
PLN,2026-01-30,0.2376821239274594,ecb_daily,ECB reference rate: 1 EUR = 4.2073 PLN
PLN,2026-02-02,0.2371185355559244,ecb_daily,ECB reference rate: 1 EUR = 4.2173 PLN
PLN,2026-02-03,0.23693875133278045,ecb_daily,ECB reference rate: 1 EUR = 4.2205 PLN
PLN,2026-02-04,0.23677045104770927,ecb_daily,ECB reference rate: 1 EUR = 4.2235 PLN
PLN,2026-02-05,0.23693875133278045,ecb_daily,ECB reference rate: 1 EUR = 4.2205 PLN
PLN,2026-02-06,0.23705108450871165,ecb_daily,ECB reference rate: 1 EUR = 4.2185 PLN
PLN,2026-02-09,0.2374281779761622,ecb_daily,ECB reference rate: 1 EUR = 4.2118 PLN
PLN,2026-02-10,0.23713540431586438,ecb_daily,ECB reference rate: 1 EUR = 4.217 PLN
PLN,2026-02-11,0.23733238400379733,ecb_daily,ECB reference rate: 1 EUR = 4.2135 PLN
PLN,2026-02-12,0.2372029033635372,ecb_daily,ECB reference rate: 1 EUR = 4.2158 PLN
PLN,2026-02-13,0.2372479240806643,ecb_daily,ECB reference rate: 1 EUR = 4.215 PLN
PLN,2026-02-16,0.23750148438427743,ecb_daily,ECB reference rate: 1 EUR = 4.2105 PLN
PLN,2026-02-17,0.23731548720869525,ecb_daily,ECB reference rate: 1 EUR = 4.2138 PLN
PLN,2026-02-18,0.23716352424997036,ecb_daily,ECB reference rate: 1 EUR = 4.2165 PLN
PLN,2026-02-19,0.23688262465948123,ecb_daily,ECB reference rate: 1 EUR = 4.2215 PLN
PLN,2026-02-20,0.2367536341682845,ecb_daily,ECB reference rate: 1 EUR = 4.2238 PLN
PLN,2026-02-23,0.2371185355559244,ecb_daily,ECB reference rate: 1 EUR = 4.2173 PLN
PLN,2026-02-24,0.2369499798592517,ecb_daily,ECB reference rate: 1 EUR = 4.2203 PLN
PLN,2026-02-25,0.23678166362796865,ecb_daily,ECB reference rate: 1 EUR = 4.2233 PLN
PLN,2026-02-26,0.23682652457075193,ecb_daily,ECB reference rate: 1 EUR = 4.2225 PLN
PLN,2026-02-27,0.23672561134389128,ecb_daily,ECB reference rate: 1 EUR = 4.2243 PLN
PLN,2026-03-02,0.235626767200754,ecb_daily,ECB reference rate: 1 EUR = 4.244 PLN
PLN,2026-03-03,0.2332905633967106,ecb_daily,ECB reference rate: 1 EUR = 4.2865 PLN
PLN,2026-03-04,0.23480792711561943,ecb_daily,ECB reference rate: 1 EUR = 4.2588 PLN
PLN,2026-03-05,0.23405500292568754,ecb_daily,ECB reference rate: 1 EUR = 4.2725 PLN
PLN,2026-03-06,0.23323615160349856,ecb_daily,ECB reference rate: 1 EUR = 4.2875 PLN
PLN,2026-03-09,0.23372677340189318,ecb_daily,ECB reference rate: 1 EUR = 4.2785 PLN
PLN,2026-03-10,0.23502867349816675,ecb_daily,ECB reference rate: 1 EUR = 4.2548 PLN
PLN,2026-03-11,0.23516685088069986,ecb_daily,ECB reference rate: 1 EUR = 4.2523 PLN
PLN,2026-03-12,0.23486307482737567,ecb_daily,ECB reference rate: 1 EUR = 4.2578 PLN
PLN,2026-03-13,0.23432923257176333,ecb_daily,ECB reference rate: 1 EUR = 4.2675 PLN
PLN,2026-03-16,0.23428531265374974,ecb_daily,ECB reference rate: 1 EUR = 4.2683 PLN
PLN,2026-03-17,0.23478036297044116,ecb_daily,ECB reference rate: 1 EUR = 4.2593 PLN
PLN,2026-03-18,0.23412075948774377,ecb_daily,ECB reference rate: 1 EUR = 4.2713 PLN
PLN,2026-03-19,0.23335589106947002,ecb_daily,ECB reference rate: 1 EUR = 4.2853 PLN
PLN,2026-03-20,0.233737699553561,ecb_daily,ECB reference rate: 1 EUR = 4.2783 PLN
PLN,2026-03-23,0.23450507703491777,ecb_daily,ECB reference rate: 1 EUR = 4.2643 PLN
PLN,2026-03-24,0.2339564373113726,ecb_daily,ECB reference rate: 1 EUR = 4.2743 PLN
PLN,2026-03-25,0.23409335643054452,ecb_daily,ECB reference rate: 1 EUR = 4.2718 PLN
PLN,2026-03-26,0.2339564373113726,ecb_daily,ECB reference rate: 1 EUR = 4.2743 PLN
RON,2024-01-02,0.20118700331958553,ecb_daily,ECB reference rate: 1 EUR = 4.9705 RON
RON,2024-01-03,0.20110608345902464,ecb_daily,ECB reference rate: 1 EUR = 4.9725 RON
RON,2024-01-04,0.2010737337381618,ecb_daily,ECB reference rate: 1 EUR = 4.9733 RON
